8,-17,-9,2,-14,0,13,21,30,6,-7,-8,21,27,54,9,5102,92,56
4,-18,-21,0,-15,1,13,22,30,6,-8,-8,21,26,54,9,5102,92,56
1,-24,-18,0,-15,4,13,22,30,5,-7,-7,12,-9,64,9,5102,92,56
3,-20,-18,0,-14,7,13,22,30,4,-7,-7,12,-13,65,9,5122,68,57
6,-14,-18,-1,-13,10,12,22,30,2,-6,-8,13,-18,67,9,5122,68,57
11,-2,-21,0,-10,14,11,21,29,0,-4,-7,12,-18,70,9,5122,68,57
12,2,-24,3,-8,14,10,21,29,0,-2,-8,11,-13,70,9,5122,68,57
11,5,-25,6,-6,13,10,21,29,0,-2,-7,10,-7,69,9,5122,68,57
11,6,-26,-6,-9,15,-6,-13,29,0,5,-6,8,-1,69,9,5122,68,57
10,6,-26,-6,-8,14,-8,-15,29,0,5,-7,7,2,68,9,5122,68,57
9,6,-25,-6,-7,12,-8,-15,29,0,5,-7,7,8,67,9,5122,68,57
12,16,-25,-5,-5,10,-8,-16,29,0,5,-5,4,5,70,9,5122,68,57
12,17,-25,-4,-4,9,-8,-16,30,0,5,-5,4,3,68,9,5122,68,57
12,19,-25,-3,-2,9,-8,-17,30,-1,6,-4,5,2,68,9,5122,68,57
13,19,-23,-1,-1,10,-8,-16,29,-2,7,-5,5,0,67,9,5122,68,57
14,16,-21,1,-2,13,-9,-17,31,-3,9,-4,5,-1,68,9,5122,68,57
13,13,-21,8,-12,11,0,2,31,0,-4,-7,4,-1,67,9,5122,68,57
11,12,-22,8,-11,11,1,3,31,1,-4,-7,4,-1,65,9,5122,68,57
9,9,-23,7,-11,11,2,3,31,0,-4,-7,5,0,65,9,5122,68,57
1,-2,-20,6,-9,13,2,3,30,0,-4,-6,3,14,66,9,5122,68,57
3,-3,-18,6,-4,18,2,2,30,-1,-3,-5,7,13,68,9,5122,68,57
4,-3,-18,6,-2,19,2,2,30,-1,-2,-5,4,8,66,9,5122,68,57
6,-2,-19,7,-1,18,2,2,29,-1,0,-5,5,6,66,9,5122,68,57
7,0,-22,8,-1,17,3,2,29,-1,0,-4,7,6,66,9,5122,68,57
8,2,-24,5,-8,16,0,-1,29,-1,1,-5,4,5,67,9,5122,68,57
5,4,-22,3,-8,14,-1,-3,30,0,1,-5,5,5,68,9,5122,68,57
5,3,-21,5,-8,14,-2,-4,30,0,0,-5,6,4,68,9,5122,68,57
17,4,-24,5,-8,15,-2,-5,30,0,1,-6,5,1,66,9,5122,68,57
20,5,-27,5,-7,15,-1,-5,30,0,1,-5,5,1,66,9,5122,68,57
22,7,-29,4,-6,14,-1,-4,29,0,2,-6,5,0,66,9,5122,68,57
22,10,-30,4,-5,12,-1,-4,29,0,2,-7,5,0,66,9,5122,68,57
19,13,-31,3,-5,9,0,-1,29,0,1,-6,4,0,67,9,5122,68,57
17,12,-30,1363,1049,-870,0,-1,30,0,1,-6,5,0,67,9,5122,68,57
16,10,-27,2,-23,15,0,4,30,0,0,-5,4,0,67,9,5122,68,57
15,8,-25,3,-18,16,0,2,30,1,-1,-6,5,0,66,9,5122,68,57
15,6,-25,4,-12,18,-1,1,30,1,-2,-6,5,0,66,9,5122,68,57
0,10,-31,4,-5,19,-2,-1,30,1,-4,-6,3,0,65,9,5122,68,57
-6,0,-30,1,4,17,-5,-9,29,1,-5,-6,3,1,67,9,5122,68,57
-6,-3,-26,0,6,14,-5,-13,29,0,-6,-7,2,2,68,9,5122,68,57
-4,-5,-22,0,5,9,-5,-17,30,-1,-6,-7,3,4,69,9,5122,68,57
-2,-4,-20,-1,1,6,-5,-19,29,-1,-5,-7,4,3,71,9,5122,68,57
0,-2,-20,1,-3,14,-5,-11,30,1,-8,-6,5,1,70,9,5122,68,57
-1,-1,-19,0,3,16,-3,-4,30,1,-7,-6,5,1,69,9,5102,68,57
8,8,-23,0,2,14,-2,-1,30,0,-6,-6,3180,-3625,-3866,9,5102,68,57
10,7,-21,0,1,13,-1,0,29,0,-3,-6,3,1,65,9,5102,68,57
13,6,-21,2,-1,13,0,1,30,0,-1,-6,3,1,66,9,5102,68,57
13,6,-22,2,-5,13,0,4,30,0,1,-6,4,2,68,9,5102,68,57
13,4,-24,2,-8,13,0,5,30,-1,4,-7,4,2,68,9,5102,68,57
14,2,-26,1,-11,14,0,6,30,-1,6,-6,4,2,68,9,5102,68,57
14,0,-27,0,-14,16,1,6,30,-3,0,-6,3,0,68,9,5102,68,57
13,0,-28,6,-23,10,-1202,2297,-1637,-4,0,-5,2,-1,67,9,5102,68,57
12,0,-29,7,-23,9,0,0,29,-4,0,-5,2,-3,68,9,5102,68,57
7,3,-24,6,-22,8,0,0,30,-4,0,-5,1,-5,69,9,5102,68,57
10,8,-23,6,-19,8,-1,2,30,-3,0,-5,5,1,67,9,5102,68,57
12,7,-23,6,-18,8,-1,3,30,-3,0,-5,5,0,66,9,5102,68,57
13,6,-24,5,-16,9,-2,3,30,-2,-1,-6,5,0,65,9,5102,68,57
13,5,-25,5,-13,10,-1,4,30,0,-2,-7,4,0,65,9,5102,68,57
11,5,-26,4,-7,12,-1,3,31,1,-2,-6,3,1,65,9,5102,68,57
11,6,-26,4,-4,12,-1,2,31,0,-1,-5,3,2,65,9,5102,68,57
11,6,-25,0,-8,11,-1,2,30,0,0,-5,4,2,65,9,5102,68,57
10,6,-23,0,-8,12,0,0,30,0,0,-5,3,1,66,9,5102,68,57
10,6,-22,0,-7,15,-1,0,30,0,2,-7,2,-5,66,9,5102,68,57
10,6,-23,-1,-8,17,-2,0,29,0,3,-7,3,-5,67,9,5102,68,57
9,7,-22,0,-9,16,-2,0,30,0,3,-6,3,-6,66,9,5102,68,57
8,7,-23,0,-10,16,-2,1,29,0,3,-6,3,-8,66,9,5102,68,57
8,7,-23,0,-10,16,-2,1,29,0,3,-6,5,-7,67,9,5102,68,57
7,5,-23,0,-12,17,-1,1,30,-2,4,-4,4,-5,68,9,5102,68,57
7,4,-22,0,-18,10,-1,1,29,-2,3,-4,2,-4,68,9,5102,68,57
8,3,-22,0,-18,9,-1,-1,28,-2,2,-5,1,-4,69,9,5102,68,57
620,-1382,-2445,1,-18,9,-3,-1,28,-2,1,-5,0,-5,70,9,5102,68,57
6,12,-23,3,-18,11,-3,-1,29,-2,0,-6,0,8,68,9,5102,68,57
5,13,-23,3,-17,12,-3,-1,29,-1,0,-6,0,7,67,9,5102,68,57
6,12,-23,3,-16,12,-3,-1,28,0,-1,-6,0,4,67,9,5102,68,57
6,12,-23,3,-14,13,-4,-1,28,0,-2,-6,0,3,67,9,5102,68,57
7,12,-22,2,-12,13,-4,-2,28,0,-2,-7,0,2,67,9,5102,68,57
6,11,-22,2,-9,13,-2,-3,29,0,0,-6,0,2,67,9,5102,68,57
5,10,-22,0,-13,13,0,1,29,0,-1,-6,0,0,65,9,5102,68,57
5,9,-23,1,-12,12,1,0,29,0,-1,-6,1,1,66,9,5102,68,57
3,0,-21,3,-11,13,1,0,28,0,-1,-6,2,-1,66,9,5102,68,57
2,0,-22,3,-10,14,1,0,29,0,0,-6,1,-1,66,9,5102,68,57
4,0,-22,4,-10,16,1,0,29,-1,0,-6,2,-1,66,9,5102,68,57
7,0,-21,4,-9,16,1,0,30,-2,0,-6,2,-1,67,9,5102,68,57
8,0,-21,4,-8,16,1,1,29,-2,1,-5,2,-1,67,9,5112,73,58
8,0,-22,4,-7,16,1,1,29,-2,1,-5,3,0,68,9,5112,73,58
7,2,-22,2,-16,15,0,-1,29,-3,2,-7,2,0,70,9,5112,73,58
6,3,-22,1,-16,15,0,-2,30,-4,3,-6,2,0,69,9,5112,73,58
6,3,-22,1,-16,16,0,-2,30,-3,4,-5,1,0,69,9,5112,73,58
7,7,-23,0,-14,15,0,-2,30,-2,4,-6,0,-2,68,9,5112,73,58
7,7,-22,0,-12,15,0,-2,30,-2,4,-6,1,-1,69,9,5112,73,58
8,8,-23,0,-11,15,0,-1,30,-1,4,-6,2,-1,69,9,5112,73,58
6,6,-24,0,-7,13,0,0,29,0,4,-6,3,-3,69,9,5112,73,58
