7,-8,-42,11,-6,25,4,-6,82,-29,-10,-64,27,17,43,9,10,5,3
6,-6,-42,9,-5,25,2,-5,82,-30,-9,-65,29,16,43,9,10,5,3
5,1,-42,7,-4,26,2,-6,83,-36,-18,-62,29,22,46,9,10,5,3
5,1,-43,8,1,21,1,-5,83,-34,-19,-62,29,22,45,9,10,5,3
5,1,-44,10,2,21,1,-4,83,-33,-22,-62,29,21,45,9,10,5,3
4,0,-44,12,3,21,0,-4,82,-32,-27,-62,29,20,45,9,10,5,3
-3,8,-65,13,3,21,21,-13,49,-14,-24,-70,13,17,39,9,10,5,3
-6,15,-64,1,8,53,19,-60,52,-16,-24,-70,13,19,37,9,10,5,3
-10,22,-62,-32,12,82,13,-101,59,-20,-20,-71,10,18,39,9,10,5,3
-15,28,-63,-24,6,68,1,-137,63,-28,-21,-72,9,16,43,9,10,5,3
31,58,-94,-20,1,52,-106,-63,94,-316,-337,-53,0,107,24,9,10,5,3
38,89,-116,-26,-1,39,-35,-7,99,-263,-265,-58,1,83,-6,9,10,5,3
46,118,-146,401,10,293,42,36,91,-218,-213,-31,3,64,-39,9,10,5,3
53,149,-182,241,96,-81,108,67,66,-168,-139,14,15,57,-72,9,10,5,3
57,-187,-397,215,106,-177,224,1130,-44,-720,-1075,-3958,-33,-13,-836,9,10,5,3
53,-145,-522,195,112,-281,210,1003,-71,-605,-547,449,-42,44,-922,9,10,5,3
44,-130,-638,-62,28,1075,204,862,-108,-477,-310,402,-17,95,-966,9,10,5,3
223,68,403,-65,131,1095,253,-623,37,-287,-114,325,19,145,-1019,9,10,5,3
216,137,342,-58,192,1130,240,-591,20,-89,16,240,6,177,-38,9,10,5,3
214,197,259,-38,216,1160,199,-559,11,-505,-483,-398,-80,229,-729,9,10,5,3
205,249,174,-110,-126,-410,161,-535,0,-568,-470,-415,-49,236,-793,9,10,5,3
-226,-151,604,-82,-132,-320,-224,-379,380,-605,-418,-408,-6,249,-840,9,10,5,3
-168,-198,697,-12,-123,-215,-227,-392,336,-593,-326,-376,33,249,-850,9,10,5,3
-76,-275,777,72,-83,-86,-189,-451,310,185,302,-226,74,-144,30,9,10,5,3
-17,-328,835,8,-137,-754,-133,-496,360,145,270,-221,69,-170,-60,9,10,5,3
76,-6,-831,-35,-128,-800,-365,-126,143,104,228,-239,49,-187,-159,9,10,5,3
51,20,-726,-110,-122,-828,-331,-225,154,50,166,-245,48,-171,-251,9,10,5,3
4,48,-580,-202,-108,-834,-307,-323,187,276,333,274,-17,85,606,9,10,5,3
-43,81,-389,148,-60,223,-264,-409,227,269,271,267,-7,56,583,9,10,5,3
-35,87,-610,145,-72,112,251,45,-600,250,192,263,-27,56,546,9,10,5,3
-41,51,-658,124,-89,17,277,12,-717,226,96,267,-20,88,496,9,10,5,3
-47,16,-707,1285,788,728,216,51,-717,443,173,60,-7,-155,347,9,10,5,3
-49,-19,-759,-13,148,594,162,220,-602,471,145,31,2,-87,378,9,10,5,3
-29,-15,125,12,116,530,255,346,252,489,148,27,15,-43,432,9,10,5,3
-31,2,23,53,108,466,294,419,230,489,149,36,26,-38,487,9,10,5,3
-38,4,-75,90,84,404,293,470,195,-579,-391,48,-11,394,-137,9,10,5,3
