14,-9,-47,-11,2,49,4,-3,85,-13,2,-68,35,16,43,9,10,5,3
13,-6,-46,-9,2,49,4,-3,86,-14,1,-67,31,20,43,9,10,5,3
13,-4,-45,-7,3,50,1,-2,82,-14,2,-69,30,19,43,9,10,5,3
12,-3,-43,-6,3,50,3,-1,84,-13,1,-68,30,19,43,9,10,5,3
2,4,-40,-4,0,46,4,0,83,-14,0,-68,31,19,42,9,10,5,3
2,5,-39,-3,-3,46,5,0,82,-14,-1,-68,28,19,42,9,10,5,3
0,6,-39,-3,-4,47,5,-1,82,-25,8,-67,28,18,42,9,10,5,3
-4,11,-40,-6,-5,47,-5,9,96,-23,9,-69,27,17,42,9,10,5,3
-20,-8,-32,-17,11,53,-11,19,112,-18,6,-69,27,16,42,9,10,5,3
-20,-11,-33,-17,9,54,-11,30,127,-14,3,-69,21,40,53,9,10,5,3
-23,-13,-33,-18,9,55,-4,33,132,-10,1,-69,18,38,50,9,10,5,3
-30,-14,-32,-19,10,57,36,4,82,-13,-2,-65,15,36,48,9,10,5,3
47,-117,-47,9,46,67,33,4,88,-17,-7,-64,13,34,45,9,10,5,3
54,-143,-55,3,44,59,37,2,88,-24,-13,-68,58,64,75,9,10,5,3
60,-164,-61,-1,40,55,40,4,86,31,-106,86,57,68,71,9,10,5,3
55,-172,-61,-7,36,56,-37,-24,102,46,-92,129,55,71,64,9,10,5,3
17,200,63,-739,-1551,-450,-18,-41,109,48,-37,126,52,69,57,9,10,5,3
10,205,65,-139,11,256,18,-56,115,-5,239,-210,36,-106,86,9,10,5,3
-5,209,61,-177,7,247,-101,-54,98,-9,251,-205,55,-108,107,9,10,5,3
-4,324,-163,-212,-3,229,-128,-61,98,-4,260,-207,67,-116,127,9,10,5,3
3,307,-163,-241,-18,196,-153,-57,89,4,265,-213,74,-121,141,9,10,5,3
16,284,-164,-238,-24,177,-183,-55,67,172,-838,339,228,558,490,9,10,5,3
28,252,-169,-186,18,337,451,-220,16,185,-608,278,159,468,448,9,10,5,3
63,-291,243,-120,46,481,416,-213,8,165,-338,195,72,361,393,9,10,5,3
69,-299,228,-53,67,600,385,-212,10,113,-56,126,-39,240,336,9,10,5,3
67,-304,211,177,408,109,356,-208,39,56,-74,-189,1,170,61,9,10,5,3
58,-307,189,117,370,73,21,-36,-849,59,-148,-237,0,161,-32,9,10,5,3
-59,119,-536,52,329,22,-32,89,-891,33,-220,-296,-5,147,-134,9,10,5,3
-56,161,-344,9,273,-45,-180,264,-896,3,-284,-373,-21,133,-240,9,10,5,3
-53,213,-138,-251,-237,375,-318,374,-866,236,95,281,35,-19,435,9,10,5,3
-51,268,39,-259,-224,358,424,-151,380,229,94,284,43,5,401,9,10,5,3
272,14,409,-263,-204,346,417,-214,397,232,90,289,57,26,392,9,10,5,3
287,6,328,-263,-182,348,366,-247,426,243,83,296,60,16,419,9,10,5,3
303,-1,235,47,143,-809,276,-263,476,-38,-452,-1181,-9,55,-1081,9,10,5,3
319,-11,130,64,164,-842,-5,-125,-331,18,-516,-1209,-21,78,-1118,9,10,5,3
-146,-65,45,86,176,-864,-5,-175,-85,13,-582,-1201,-15,107,-1146,9,10,5,3
-138,-72,126,107,183,-879,28,-216,145,-59,-581,-1131,-16,138,-1164,9,10,5,3
-129,-79,235,102,24,279,84,-249,307,-43,-130,300,0,55,226,9,10,5,3
-126,-78,335,99,27,227,89,41,43,99,-155,362,23,33,278,9,10,5,3
9,-100,5,94,41,188,115,0,46,177,-129,331,30,19,291,9,10,5,3
0,-96,0,89,56,169,129,-18,75,179,-46,246,33,6,276,9,10,5,3
-9,-86,-10,113,79,32,119,-36,116,-163,23,-62,30,17,106,9,10,5,3
-23,-76,-25,116,80,55,116,-11,36,-133,30,-57,29,9,126,9,10,5,3
1,52,16,111,78,86,123,-16,26,-94,29,-59,16,-1,130,9,10,5,3
-17,69,11,94,76,114,124,-24,28,-54,22,-65,2,-11,124,9,10,5,3
-34,92,1,-191,-42,-136,129,-30,43,52,-300,333,104,115,-113,9,10,5,3
-46,108,-7,-165,-39,-143,-87,3,120,-39,-100,273,86,78,-128,9,10,5,3
-56,258,108,-143,-42,-151,-43,-42,109,-139,60,195,66,25,-130,9,10,5,3
-58,237,123,-126,-47,-154,5,-73,105,-218,178,106,46,-42,-116,9,10,5,3
