0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
9,26,-67,-29,-12,71,-3,-7,78,0,-21,-64,0,0,0,9,4222,2380,424
2,24,-68,-25,0,68,-3,-3,78,1,-26,-67,39,26,102,9,4222,2380,424
1,24,-66,-18,9,67,-2,0,79,1,-26,-71,25,28,101,9,4222,2380,424
1,20,-61,-11,11,65,-1,3,79,0,-24,-74,17,23,99,9,4222,2380,424
5,16,-57,-3,6,63,-1,3,79,-2,-18,-73,9,17,98,9,4222,2380,424
21,15,-50,11,-4,58,0,0,79,3,-3,-68,7,0,99,9,4222,2380,424
26,14,-47,16,-9,56,0,0,80,7,0,-64,8,-2,101,9,4222,2380,424
30,11,-44,17,-11,53,3,-1,79,10,0,-62,11,-1,104,9,4222,2380,424
28,9,-43,16,-11,51,5,-2,79,11,0,-65,12,0,106,9,4222,2380,424
17,0,-40,14,-3,48,6,-4,81,10,-2,-73,9,0,105,9,4222,2380,424
11,0,-42,11,1,47,6,-3,81,9,-3,-76,10,1,102,9,4222,2380,424
7,-2,-45,9,6,47,4,-3,81,11,-3,-74,10,3,99,9,4222,2380,424
-1,-13,-48,7,11,48,2,-2,81,13,-5,-69,9,4,98,9,4222,2380,424
-9,-24,-49,5,14,49,0,-1,81,13,-5,-66,10,7,98,9,4222,2380,424
-13,-37,-50,7,16,50,-3,0,82,14,-2,-69,10,6,99,9,4222,2380,424
-12,-39,-50,7,14,48,-5,0,82,15,-1,-70,8,2,100,9,4222,2380,424
-10,-35,-50,8,13,47,-5,0,82,16,0,-71,8,-1,100,9,4222,2380,424
-7,-31,-50,9,13,45,-5,0,81,16,-1,-72,7,-4,99,9,4222,2380,424
-6,-28,-48,10,14,43,-3,4,80,15,-2,-73,4,-6,99,9,4222,2380,424
-6,-26,-41,15,16,42,-1,9,81,14,-7,-71,0,-7,99,9,4222,2380,424
-6,-23,-37,17,17,43,0,9,81,12,-14,-69,-1,-7,100,9,4222,2380,424
-5,-21,-37,17,17,44,3839,3317,-3905,9,-16,-70,-2,-6,100,9,4222,2380,424
-4,-20,-38,17,17,44,3839,3317,-3905,9,-16,-70,-1,-5,99,9,4222,2380,424
-4,-20,-38,5,12,46,4,0,80,10,0,-65,-3580,2724,2970,9,4222,2380,424
-4,-11,-51,6,15,47,9,5,80,8,-4,-64,11,-5,104,9,4222,2380,424
-2,-6,-51,6,16,48,9,6,82,5,-5,-70,13,-1,96,9,4222,2380,424
0,-4,-51,7,16,51,8,4,82,5,-6,-73,3,0,105,9,4222,2380,424
0,-6,-46,6,16,53,2,0,82,6,-3,-72,4,-4,110,9,4222,2380,424
2,-2,-44,5,15,53,1,0,82,7,-1,-67,9,-6,111,9,4222,2380,424
