-26,-9,43,0,2,-273,11,6,77,-1,-21,-72,18,-9,43,9,3548,1891,4389
-29,-16,45,-18,-5,-285,15,8,81,10,-33,-73,25,-13,57,9,3548,1891,4389
-20,-16,42,-25,-10,-294,16,9,84,16,-42,-74,31,-19,76,9,3548,1891,4389
-7,-14,40,-24,-13,-291,17,11,86,14,-43,-71,37,-26,95,9,3548,1891,4389
0,-14,43,20,-16,-224,9,14,83,11,-33,-66,49,-31,130,9,3548,1891,4389
-6,-21,60,48,-6,-175,4,12,84,10,-22,-68,53,-27,142,9,3548,1891,4389
-12,-21,77,67,9,-131,1,10,88,10,-14,-67,54,-21,148,9,3548,1891,4389
-5,-15,79,69,17,-90,-2,8,90,8,-9,-67,50,-15,149,9,3548,1891,4389
26,-7,55,70,15,-23,-16,5,89,8,-6,-72,31,-6,139,9,3548,1891,4389
38,-7,44,78,21,12,-22,3,88,9,-3,-72,21,-5,130,9,3548,1891,4389
42,-4,37,86,37,58,-26,1,89,7,0,-67,11,-5,122,9,3548,1891,4389
40,1,29,86,37,58,-27,0,88,3,0,-64,6,-3,112,9,3548,1891,4389
33,9,27,37,7,-60,-28,-1,85,3,0,-64,6,-3,112,9,3548,1891,4389
9,23,44,36,14,-29,-23,-5,79,-10,-14,-75,-11,-20,112,9,3548,1891,4389
6,25,64,39,16,-12,-17,-6,82,-5,-13,-73,-11,-20,117,9,3548,1891,4389
29,33,88,37,17,0,-11,-6,88,-2,-13,-69,-12,-21,120,9,3548,1891,4389
68,50,120,30,15,-1,-7,-2,93,0,-14,-64,-14,-20,119,9,3548,1891,4389
68,50,120,22,6,-13,-7,-2,93,-1,-11,-64,-18,-20,119,9,3548,1891,4389
-178,71,146,9,-12,-13,-3,-3,80,-3,-12,-69,-26,-19,115,9,3548,1891,4389
-193,61,138,2,-10,-7,-4,-3,82,-8,-13,-67,-30,-18,113,9,3548,1891,4389
-204,47,143,2,5,-5,-6,-1,84,-11,-15,-69,-36,-18,113,9,3548,1891,4389
-213,41,148,5,26,-6,-9,3,88,-11,-13,-74,-42,-21,114,9,3548,1891,4389
-218,49,135,12,33,-9,-11,10,91,-6,-6,-77,-49,-24,114,9,3548,1891,4389
-214,67,39,38,4,-7,-10,21,91,6,0,-78,-61,-27,114,9,3548,1891,4389
-203,63,-11,52,-13,-13,-7,25,89,8,-2,-75,-61,-25,113,9,3548,1891,4389
-190,62,-60,60,-30,-30,-6,26,86,8,-3,-71,-60,-26,113,9,3548,1891,4389
-170,54,-121,59,-35,-52,-6,24,82,9,-1,-67,-58,-29,114,9,3548,1891,4389
-136,25,-188,52,-29,-70,-6,20,78,10,1,-65,-50,-25,112,9,3548,1891,4389
-86,-34,-275,43,-11,-81,-10,10,81,14,9,-70,-19,-10,106,9,3548,1891,4389
-72,-74,-307,39,-1,-81,-13,9,85,17,11,-71,0,2,97,9,3548,1891,4389
-62,-117,-331,40,4,-79,-17,11,87,19,10,-69,21,16,82,9,3548,1891,4389
-44,-155,-353,39,2,-79,-17,14,87,20,5,-70,38,27,68,9,3548,1891,4389
-25,-179,-379,39,2,-79,-14,15,89,22,1,-73,52,27,59,9,3548,1891,4389
11,-176,-426,-2,54,31,-7,14,87,-16,9,-73,54,21,98,9,3548,1891,4389
39,-173,-438,-2,50,62,-9,13,84,-13,10,-83,41,7,104,9,3548,1891,4389
79,-178,-442,7,38,104,-11,9,84,-9,10,-81,28,-6,112,9,3548,1891,4389
184,-172,-461,29,43,188,-8,0,83,-1,14,-75,12,-30,132,9,3548,1891,4389
215,-155,-484,24,72,241,-4,-3,78,-5,14,-73,12,-37,147,9,3548,1891,4389
222,-150,-512,31,105,299,-1,-6,72,-12,15,-66,15,-40,161,9,3548,1891,4389
222,-150,-512,46,116,336,1,-10,70,-20,14,-61,13,-42,169,9,3548,1891,4389
16,105,380,48,40,325,29,-5,68,-36,8,-69,3,-36,174,9,3548,1891,4389
2,79,376,34,-4,296,25,-13,74,-42,4,-70,-4,-30,169,9,3548,1891,4389
-4,61,376,20,-31,278,17,-19,83,-44,0,-67,-12,-23,162,9,3548,1891,4389
10,58,388,7,-39,267,6,-21,92,-44,-2,-67,-14,-19,158,9,3548,1891,4389
88,77,383,0,-31,247,-14,-22,91,-45,-12,-72,-16,-24,156,9,3548,1891,4389
121,80,358,24,-26,246,-18,-23,87,-36,-15,-77,-16,-28,161,9,3548,1891,4389
136,78,324,70,-25,251,-18,-21,88,-18,-15,-78,-14,-30,165,9,3548,1891,4389
132,69,282,120,-30,254,-19,-18,88,-1,-14,-75,-8,-25,168,9,3548,1891,4389
115,56,235,160,-38,235,-21,-12,82,10,-17,-72,-3,-15,165,9,3548,1891,4389
65,33,162,157,-46,122,-16,-5,72,21,-30,-68,7,5,151,9,3548,1891,4389
46,26,139,155,-49,59,-8,-8,74,25,-33,-67,8,11,140,9,3548,1891,4389
45,14,112,145,-63,-6,0,-11,80,30,-32,-62,-1,15,122,9,3548,1891,4389
53,-4,94,137,-77,-57,8,-11,85,30,-28,-62,-23,18,92,9,3548,1891,4389
57,-24,74,137,-83,-91,13,-8,89,29,-30,-67,-52,19,62,9,3548,1891,4389
55,-52,24,114,-105,-132,22,1,92,13,-34,-71,-82,11,44,9,3548,1891,4389
61,-53,4,24,157,-352,30,9,90,13,-34,-71,-2,8,132,9,3548,1891,4389
67,-48,-6,59,141,-304,34,16,82,-31,15,-79,-5,3,103,9,3548,1891,4389
70,-42,-11,82,98,-260,36,19,72,-26,9,-82,-7,-2,79,9,3548,1891,4389
71,-40,-21,87,46,-227,35,20,66,-21,0,-78,-9,-10,62,9,3548,1891,4389
75,-46,-36,66,7,-218,33,20,63,-14,-4,-70,-7,-18,54,9,3548,1891,4389
73,-60,-44,0,0,-238,31,20,62,0,-7,-68,-1,-37,59,9,3548,1891,4389
34,41,199,-21,12,-245,7,10,86,9,-12,-71,3,-44,71,9,3548,1891,4389
21,37,183,-27,7,-217,2,10,85,14,-14,-73,15,-44,83,9,3548,1891,4389
13,37,165,-9,-9,-162,-4,12,84,20,-11,-73,27,-42,95,9,3548,1891,4389
9,36,149,16,-18,-91,-9,11,84,20,-10,-67,41,-37,105,9,3548,1891,4389
1,30,141,44,-5,-19,-12,12,83,21,-12,-62,48,-33,112,9,3548,1891,4389
-28,19,124,72,47,70,-18,18,86,21,-9,-66,49,-32,119,9,3548,1891,4389
-37,24,111,69,54,80,-21,22,90,25,-7,-71,46,-31,119,9,3548,1891,4389
-38,35,91,57,45,78,-23,26,92,28,-5,-71,42,-28,117,9,3548,1891,4389
-36,45,66,40,29,72,-26,29,91,29,-5,-71,39,-23,113,9,3548,1891,4389
-37,51,47,27,20,64,-26,29,88,29,-5,-71,37,-19,107,9,3548,1891,4405
-36,55,33,19,32,66,-20,20,85,29,-4,-70,35,-20,100,9,3548,1891,4405
-37,52,33,21,37,77,-15,13,85,27,-2,-68,35,-21,99,9,3548,1891,4405
-38,57,34,24,39,86,-10,5,85,27,0,-70,35,-22,101,9,3548,1891,4405
-40,63,31,27,43,94,-8,0,85,26,6,-71,36,-20,104,9,3548,1891,4405
-50,67,25,31,46,100,-9,-5,84,23,8,-69,36,-16,105,9,3548,1891,4405
-81,55,10,41,53,101,-11,-13,82,16,8,-70,34,-13,105,9,3548,1891,4405
-88,41,21,40,8,-62,-11,-14,84,-2,-18,-71,-23,2,128,9,3548,1891,4405
-84,30,46,39,-4,-61,-9,-13,85,2,-24,-70,-22,4,124,9,3548,1891,4405
-70,24,75,42,-15,-60,-7,-13,86,9,-27,-70,-22,3,119,9,3548,1891,4405
-54,30,105,49,-17,-67,-5,-14,86,15,-28,-70,-22,0,114,9,3548,1891,4405
-43,51,126,55,-10,-78,-2,-16,86,17,-27,-68,-20,-5,111,9,3548,1891,4405
-37,78,124,55,24,-89,0,-20,84,16,-21,-69,-15,-11,103,9,3548,1891,4405
-120,-33,-169,48,39,-87,-6,18,79,14,-16,-69,-11,-11,99,9,3548,1891,4405
-106,-62,-202,40,43,-86,-10,17,83,14,-12,-70,-7,-8,95,9,3548,1891,4405
-83,-78,-237,26,38,-87,-14,16,85,15,-8,-72,-3,-4,90,9,3548,1891,4405
-48,-85,-271,15,27,-87,-16,15,88,16,-6,-74,0,-2,87,9,3548,1891,4405
-7,-89,-300,8,14,-87,-17,14,87,17,-4,-73,3,-1,84,9,3548,1891,4405
63,-90,-351,-6,1,-100,-8,7,82,15,-9,-71,13,3,81,9,3548,1891,4405
91,-97,-375,-10,0,-108,-2,4,83,13,-10,-70,19,7,79,9,3548,1891,4405
